Date,Rain,T_max,T_min,Tourism,Travel_index,Travel,Bus & Rail,Tourist Destinations,Travel Agencies,value_lag_1,value_lag_2,value_lag_3,value_lag_4,value_lag_5,Tourist Arrivals
2010-06-01,1.290605457785044,1.447767620810047,0.7837800560841791,5.072034549250271,-1.4883719231625898,2.805841704218697,5.639655985089638,2.8700363995803904,0,1592719.0,1903137.0,1428569.0,869384.0,757377.0,1808553.0
2010-07-01,2.6801808563486293,0.7596555469507651,1.1369588021985364,2.0858157176257053,-1.4883719231625898,0.4275144819875894,1.3403891390595095,0.6450999246763264,4,1808553.0,1592719.0,1903137.0,1428569.0,869384.0,1088438.0
2010-08-01,1.96918762540306,0.411474137875685,1.395856781341688,0.9798087429499404,-1.4883719231625898,-0.0679703559772247,0.3632830376890261,0.1316530458523116,0,1088438.0,1808553.0,1592719.0,1903137.0,1428569.0,1087424.0
2010-09-01,1.3061717392260304,0.2712114849307478,0.6595688868998923,1.4222115328202465,3.657024642230518,0.5266114495805522,0.7541254782372196,-0.2106448733636982,0,1087424.0,1088438.0,1808553.0,1592719.0,1903137.0,1196179.0
2010-10-01,-0.8092941447317747,0.111147045687701,-0.1709997745131093,1.2010101378850937,3.335437356893449,0.1302235792087009,0.5587042579631228,1.158546803500341,0,1196179.0,1087424.0,1088438.0,1808553.0,1592719.0,1484130.0
2010-11-01,-1.042553953479939,-0.5456121998662418,-0.6932852931313753,1.4222115328202465,-1.4883719231625898,-0.3652612587561131,0.7541254782372196,-0.552942792579708,0,1484130.0,1196179.0,1087424.0,1088438.0,1808553.0,686067.0
2010-12-01,-0.3304545472231787,-1.3525349915141758,-1.3038654982782305,0.9798087429499404,1.084326359533964,-0.8607460967209273,-0.4184018434073608,-1.0663896714037229,0,686067.0,1484130.0,1196179.0,1087424.0,1088438.0,702911.0
2011-01-01,-0.841482199061883,-1.9845420041954829,-1.4011393054707444,0.869208045482364,0.1195645035227563,-0.8607460967209273,1.1449679187854132,-0.2106448733636982,0,702911.0,686067.0,1484130.0,1196179.0,1087424.0,724271.0
2011-02-01,-0.7429895150822885,-1.4944477933172895,-1.0419744789137706,1.2010101378850937,0.1195645035227563,-0.2661642911631503,0.7541254782372196,-0.3817938329717031,0,724271.0,702911.0,686067.0,1484130.0,1196179.0,869384.0
2011-03-01,-0.8711423957220874,-0.162777664769471,-0.6453966495904454,1.5328122302878229,0.4411517888598256,-0.2661642911631503,0.7541254782372196,0.3028020054603165,4,869384.0,724271.0,702911.0,686067.0,1484130.0,1226724.0
2011-04-01,-0.9492690364293191,0.6177427451476519,-0.1844684555089958,2.0858157176257053,0.1195645035227563,0.1302235792087009,0.3632830376890261,0.8162488842843313,0,1226724.0,869384.0,724271.0,702911.0,686067.0,1637327.0
2011-05-01,-0.8755214814901012,1.1193879980330754,0.8152069784079141,2.528218507496011,1.7275009302081026,1.5175811255101803,0.5587042579631228,2.0142916015403656,0,1637327.0,1226724.0,869384.0,724271.0,702911.0,1703538.5
2011-06-01,0.0463039488014783,0.8982680510375274,0.6475967260146599,2.0858157176257053,1.4059136448710332,1.4184841579172176,2.3174952404299938,2.0142916015403656,5,1703538.5,1637327.0,1226724.0,869384.0,724271.0,1858251.0
2011-07-01,0.6421181009529352,0.7151015277800203,1.4332697841080395,1.2010101378850937,0.4411517888598256,-0.0679703559772247,-0.6138230636814577,0.3028020054603165,0,1858251.0,1703538.5,1637327.0,1226724.0,869384.0,1144500.5
2011-08-01,0.9534411955795116,0.7283027186454265,1.309058614923753,0.869208045482364,-0.2020227818143128,-0.0679703559772247,-0.0275594028591673,0.1316530458523116,0,1144500.5,1858251.0,1703538.5,1637327.0,1226724.0,1235123.0
2011-09-01,-0.5641071559100246,0.4708794967700113,0.9573763889200494,0.9798087429499404,-0.2020227818143128,-0.1670673235701875,0.5587042579631228,-0.2106448733636982,2,1235123.0,1144500.5,1858251.0,1703538.5,1637327.0,1290003.5
2011-10-01,-0.9479550572795998,0.0632927288006048,0.0265408800932261,0.648006650547211,1.084326359533964,-0.7616491291279645,0.1678618174149293,-0.552942792579708,0,1290003.5,1235123.0,1144500.5,1858251.0,1703538.5,1621276.0
2011-11-01,-0.956799391382822,-0.7155775322583421,-0.5690741239470886,0.205603860676905,0.1195645035227563,-1.058940031906853,-0.2229806231332641,-0.552942792579708,0,1621276.0,1290003.5,1235123.0,1144500.5,1858251.0,914249.0
2011-12-01,-0.9638292431886496,-0.9911523915736902,-1.366719342925701,0.0950031632093285,-0.523610067151382,-1.058940031906853,-0.6138230636814577,-0.552942792579708,2,914249.0,1621276.0,1290003.5,1235123.0,1144500.5,934846.0
2012-01-01,-0.8152000818743421,-1.9350375384502108,-1.6286103622901609,-0.0155975342582479,0.1195645035227563,-1.058940031906853,-0.2229806231332641,-0.8952407117957178,0,934846.0,914249.0,1621276.0,1290003.5,1235123.0,766434.5
2012-02-01,-0.8352468168094538,-1.4515439230047202,-1.6181347215155824,0.3162045581444815,-0.8451973524884513,-1.058940031906853,-0.0275594028591673,-0.552942792579708,0,766434.5,934846.0,914249.0,1621276.0,1290003.5,859705.0
2012-03-01,-0.8668710131630671,-0.0522176912716964,-0.8818468270737865,0.7586073480147875,-0.2020227818143128,-0.464358226349076,0.5587042579631228,-0.552942792579708,2,859705.0,766434.5,934846.0,914249.0,1621276.0,1157742.0
2012-04-01,-0.6252470999141336,0.2382085077672326,0.1133390465111614,0.869208045482364,0.1195645035227563,-0.0679703559772247,0.3632830376890261,-0.0394959137556933,2,1157742.0,859705.0,766434.5,934846.0,914249.0,1710796.5
