Date,Rain,T_max,T_min,Tourism,Travel_index,Travel,Bus & Rail,Tourist Destinations,Travel Agencies,value_lag_1,value_lag_2,value_lag_3,value_lag_4,value_lag_5,Tourist Arrivals
2014-01-01,-0.1343608215041745,-1.491717143086725,-1.491717143086725,-0.1026002082876518,-0.2689942436274655,-0.6039848111915493,-0.5700092631593119,-0.1766173201010005,0,274406.75,186638.5,259918.875,241003.125,237759.875,233801.0
2014-02-01,-0.3970046842699052,-1.0939969753738166,-1.0939969753738166,-0.1651222102129396,-0.4329126108379523,-0.6039848111915493,-0.6346324063663269,-0.5966219227802092,1,233801.0,274406.75,186638.5,259918.875,241003.125,199675.125
2014-03-01,1.7398030037066752,-1.1560544540961866,-1.1560544540961866,0.1474877994134995,0.0588424907935081,-0.6039848111915493,-0.4407629767452818,-0.1766173201010005,0,199675.125,233801.0,274406.75,186638.5,259918.875,223438.25
2014-04-01,-0.3970046842699052,-0.5551631638318957,-0.5551631638318957,0.2100098013387873,0.0588424907935081,-0.1886065721942749,0.3347147417388985,0.0753854415065246,0,223438.25,199675.125,233801.0,274406.75,186638.5,386589.375
2014-05-01,-0.3970046842699052,0.7172682892594824,0.7172682892594824,0.3975758071146509,0.222760858003995,0.3652310798020908,0.5285841713599436,0.915394646864942,1,386589.375,223438.25,199675.125,233801.0,274406.75,450822.6875
2014-06-01,0.0360429744253125,0.7580467264520807,0.7580467264520807,0.335053805189363,0.3866792252144818,0.9190687317984566,1.1101924602230788,0.6633918852574168,1,450822.6875,386589.375,223438.25,199675.125,233801.0,255038.125
2014-07-01,3.995826318654168,0.9335259456428012,0.9335259456428012,0.0224437955629238,0.0588424907935081,-0.3270659851933664,-0.1176472607102066,-0.1766173201010005,1,255038.125,450822.6875,386589.375,223438.25,199675.125,204116.9375
2014-08-01,0.3241910031365483,1.2378607306652112,1.2378607306652112,0.1474877994134995,-0.1050758764169786,-0.3270659851933664,0.0762221689108384,-0.008615479029317,1,204116.9375,255038.125,450822.6875,386589.375,223438.25,248427.9375
2014-09-01,0.5375758582139413,0.9111116127841158,0.9111116127841158,0.0849657974882117,-0.1050758764169786,-0.5347551046920036,0.0762221689108384,-0.1766173201010005,0,248427.9375,204116.9375,255038.125,450822.6875,386589.375,257227.0625
2014-10-01,-0.2818435657313551,0.5690360619626871,0.5690360619626871,0.0849657974882117,0.0588424907935081,-0.5347551046920036,-0.1176472607102066,-0.1766173201010005,1,257227.0625,248427.9375,204116.9375,255038.125,450822.6875,277775.4375
2014-11-01,-0.3970046842699052,-0.543396022625454,-0.543396022625454,0.1474877994134995,0.0588424907935081,-0.4655253981924578,-0.1176472607102066,-0.2606182406368423,0,277775.4375,257227.0625,248427.9375,204116.9375,255038.125,180913.75
2014-12-01,-0.3970046842699052,-0.8795649901815886,-0.8795649901815886,0.0849657974882117,0.222760858003995,1.057528144797548,1.174815603430094,1.0833964879366256,0,180913.75,277775.4375,257227.0625,248427.9375,204116.9375,261735.375
2015-01-01,-0.3970046842699052,-1.3998045707688715,-1.3998045707688715,0.0224437955629238,0.0588424907935081,0.2960013733025451,0.1408453121178534,0.4113891236498916,1,261735.375,180913.75,277775.4375,257227.0625,248427.9375,244780.0
2015-02-01,-0.3970046842699052,-1.4456611353921505,-1.4456611353921505,0.0849657974882117,-0.1050758764169786,-0.3962956916929121,-0.1822704039172216,-0.1766173201010005,0,244780.0,261735.375,180913.75,277775.4375,257227.0625,206079.0625
2015-03-01,-0.3657784298109856,-0.7048068344024754,-0.7048068344024754,0.2725318032640752,0.3866792252144818,0.2267716668029993,0.4639610281529286,0.4113891236498916,1,206079.0625,244780.0,261735.375,180913.75,277775.4375,233444.125
2015-04-01,0.1228879292346223,-0.2698368376814302,-0.2698368376814302,0.2100098013387873,0.3866792252144818,0.4344607863016365,0.7870767441880038,0.3273882031140498,1,233444.125,206079.0625,244780.0,261735.375,180913.75,350480.1875
2015-05-01,-0.2661813920289232,-0.08019716042872,-0.08019716042872,0.2100098013387873,0.3866792252144818,1.334446970795731,1.562554462672184,0.9993955674007836,1,350480.1875,233444.125,206079.0625,244780.0,261735.375,429645.84375
2015-06-01,0.1354928727884584,0.5741755564922283,0.5741755564922283,0.1474877994134995,0.3866792252144818,1.8882846227920969,2.2087858947423347,1.6714029316875176,1,429645.84375,350480.1875,233444.125,206079.0625,244780.0,366250.5625
2015-07-01,-0.1154942782342304,1.0515348767509514,1.0515348767509514,-0.2901662140635153,-0.5968309780484391,-0.6039848111915493,-0.1822704039172216,-0.344619161172684,1,366250.5625,429645.84375,350480.1875,233444.125,206079.0625,211949.96875
2015-08-01,1.4254151119553524,1.0775545266676734,1.0775545266676734,-0.3526882159888031,-0.7607493452589259,-1.0885927566883693,-0.5053861199522969,-0.7646237638518927,0,211949.96875,366250.5625,429645.84375,350480.1875,233444.125,256365.96875
2015-09-01,-0.3970046842699052,0.938834199694208,0.938834199694208,-0.2276442121382274,-0.2689942436274655,-0.5347551046920036,0.0115990257038234,-0.344619161172684,0,256365.96875,211949.96875,366250.5625,429645.84375,350480.1875,271123.53125
2015-10-01,-0.3970046842699052,0.2259479540100657,0.2259479540100657,-0.2276442121382274,-0.4329126108379523,-0.6732145176910951,-0.1176472607102066,-0.5126210022443675,1,271123.53125,256365.96875,211949.96875,366250.5625,429645.84375,292993.21875
2015-11-01,-0.3970046842699052,-0.3145887945252257,-0.3145887945252257,-0.1651222102129396,-0.1050758764169786,-0.6732145176910951,-0.1822704039172216,-0.4286200817085257,0,292993.21875,271123.53125,256365.96875,211949.96875,366250.5625,174344.875
